Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""432237711542454""",Phrase - Infinity - Mid & Low Volume,B09QMNCWYG,Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630201,AMAZON_IN,28576,185,0.6474%,1279.49,23,6844.75,24,55.63000,0.0805%,5.34959,23,6844.75,24,55.63000,0.0805%,5.34959,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""455806518818545""",Metallic - Mid & Low Volume - Exact & Phrase,B08LBGYZ51,Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item,B0CT5FRFLD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1120100,AMAZON_IN,1777,27,1.5194%,123.28,3,654.29,3,41.09333,0.1688%,5.30735,0,0.00,0,,0.0000%,0.00000,3,654.29,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""360220929148821""",Mirror,B08LBGYZ51,Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item,B0CT5FRFLD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1120100,AMAZON_IN,1604,51,3.1796%,152.22,11,3506.67,11,13.83818,0.6858%,23.03686,6,1867.62,6,25.37000,0.3741%,12.26922,5,1639.05,5,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""345506724788622""","SP-KT - Mirror, Infinity & Combo - Open - High Volume - Exact","=""427492065631626""",Mirror - High Volume,B08LBGYZ51,Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item,B0CT5FRFLD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1120100,AMAZON_IN,95722,1584,1.6548%,6974.65,275,85844.65,276,25.36236,0.2873%,12.30809,206,58630.34,207,33.85752,0.2152%,8.40621,69,27214.31,69,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""389003175272486""",Mirror - Mid & Low Volume,B08LBGYZ51,Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item,B0CT5FRFLD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1120100,AMAZON_IN,6558,212,3.2327%,995.66,32,9342.84,32,31.11438,0.4880%,9.38357,23,6538.07,23,43.28957,0.3507%,6.56657,9,2804.77,9,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""525770774800313""",Phrase - Mirror - Mid & Low Volume,B08LBGYZ51,Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item,B0CT5FRFLD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1120100,AMAZON_IN,25807,574,2.2242%,3165.24,98,33987.58,114,32.29837,0.3797%,10.73776,65,22632.33,76,48.69600,0.2519%,7.15027,33,11355.25,38,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""291482927814540""",Pyraminx - Mid & Low Volume - Exact & Phrase,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,7700,67,0.8701%,729.41,4,1833.34,4,182.35250,0.0519%,2.51346,3,1425.72,3,243.13667,0.0390%,1.95462,1,407.62,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""298700263606024""",Branded,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,10767,28,0.2601%,217.93,2,901.91,2,108.96500,0.0186%,4.13853,2,901.91,2,108.96500,0.0186%,4.13853,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""479460967599506""",Branded - 3x3,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,5369,18,0.3353%,167.56,2,950.48,2,83.78000,0.0373%,5.67248,2,950.48,2,83.78000,0.0373%,5.67248,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""484046863276712""",SP-KT - Generic - Open - 'Rubik's Cube' - SKAG - High Volume - Exact,"=""514344038519157""",Generic - Open Searches - High Volume SKAG,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,50802,683,1.3444%,8457.22,139,59348.74,143,60.84331,0.2736%,7.01752,110,52416.38,113,76.88382,0.2165%,6.19783,29,6932.36,30,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""531829023860059""",Phrase - Combo - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,8005,64,0.7995%,677.01,12,5615.25,12,56.41750,0.1499%,8.29419,10,4332.39,10,67.70100,0.1249%,6.39930,2,1282.86,2,,,,,,,,,
INR,"May 11, 2026 - May 11, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""433317578586761""",SP-KT - Branded - Cubelelo - High Volume - Exact,"=""374742854439176""",Branded 3x3 - SKAG,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""334559235709808""",SP-KT - Generic - 3x3 - Mid & Low Volume - Exact & Phrase - UND,"=""363319492631962""",Phrase - Generic - 3x3 - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,40399,162,0.4010%,2158.41,22,10557.19,23,98.10955,0.0545%,4.89119,21,10358.14,22,102.78143,0.0520%,4.79897,1,199.05,1,,,,,,,,,
INR,"May 02, 2026 - May 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""535729251693727""",Branded - Phrase,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,55,2,3.6364%,11.47,1,475.24,1,11.47000,1.8182%,41.43330,1,475.24,1,11.47000,1.8182%,41.43330,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""316273786051120""",SD-CT - 3D Puzzle & Brain Teasers - Comp - Open - Broad - Old,"=""302660200409918""",Category Targeting,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,582,1,0.1718%,2.46,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,0,0.00,0,,0.0000%,0.00000,0,,0.0000%
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""285784532724588""",SP-KT - Generic - Open - Cube - Mid & Low Volume - Exact & Phrase,"=""479419335051851""",Phrase - Generic - Open Searches - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,7400,102,1.3784%,1054.65,20,8816.22,20,52.73250,0.2703%,8.35938,16,7745.74,16,65.91563,0.2162%,7.34437,4,1070.48,4,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""310438687496531""",Pyramid - Mid & Low Volume - Exact & Phrase,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,25605,209,0.8162%,2774.07,31,13690.51,32,89.48613,0.1211%,4.93517,29,13435.27,30,95.65759,0.1133%,4.84316,2,255.24,2,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""433317578586761""",SP-KT - Branded - Cubelelo - High Volume - Exact,"=""332121459254132""",Branded - SKAG,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,35470,186,0.5244%,1497.31,20,7465.73,20,74.86550,0.0564%,4.98610,13,5654.31,13,115.17769,0.0367%,3.77631,7,1811.42,7,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""442384136510181""","SP-KT - Generic - 3x3 - 'Cube, Cube Puzzle, Cube 33, Rubik's Cube 3x3',rubik's cube 3x3 speed cube - High Volume - Exact","=""368381636014986""",Generic - 3x3 - High Volume SKAG,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,8410,172,2.0452%,2209.68,35,14272.41,37,63.13371,0.4162%,6.45904,24,11306.71,25,92.07000,0.2854%,5.11690,11,2965.70,12,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""354824992183354""",Kids - Mid & Low Volume - Exact & Phrase,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,889,25,2.8121%,294.29,13,5140.02,13,22.63769,1.4623%,17.46583,11,4752.40,11,26.75364,1.2373%,16.14870,2,387.62,2,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,152274827442004,BA - Competition - D Eternal,"=""314135688950492""",SD-PT - Comp - D-Eternal - Best Sellers - Exact,"=""494824442944945""",D Eternal,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,1707,8,0.4687%,57.13,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,0,0.00,0,,0.0000%,0.00000,10,5.71300,0.5858%
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""408832603271930""",BA_SP_KT_Brand Drift (3x3)_Phrase_09/23,"=""462288077097605""",Brand Drift (3x3),B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,3277,11,0.3357%,86.80,2,950.48,2,43.40000,0.0610%,10.95023,2,950.48,2,43.40000,0.0610%,10.95023,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""466977135029356""",SP-KT - Generic - 2x2 - Mid & Low Volume - Exact & Phrase,"=""296917065955111""",Phrase - Generic - 2x2 - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,5421,65,1.1990%,873.33,7,3564.77,7,124.76143,0.1291%,4.08181,6,2851.44,6,145.55500,0.1107%,3.26502,1,713.33,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,159890394934310,Old - Core Generic Cube Campaigns All,"=""454748662358104""",BA_SP_KT_Generic Cube 2x2_Generic_Phrase_09/23,"=""305299342122740""",Generic Cube 2x2,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,14807,171,1.1549%,2262.49,31,13635.28,31,72.98355,0.2094%,6.02667,29,13008.62,29,78.01690,0.1959%,5.74969,2,626.66,2,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,242135938115990,BA - Competition - Cubes,"=""398099328860046""",SP-PT - Cubes - Toys Best Seller - Above 200,"=""389104660034552""",SP-SP - Cubes - Toys Best Seller - Above 200,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,13687,30,0.2192%,209.16,3,1234.29,3,69.72000,0.0219%,5.90118,3,1234.29,3,69.72000,0.0219%,5.90118,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""428906316207860""",Pyraminx,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,50,2,4.0000%,13.41,1,275.24,1,13.41000,2.0000%,20.52498,0,0.00,0,,0.0000%,0.00000,1,275.24,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""560146263793792""",Combo,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,4742,16,0.3374%,125.72,1,475.24,1,125.72000,0.0211%,3.78015,1,475.24,1,125.72000,0.0211%,3.78015,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""334559235709808""",SP-KT - Generic - 3x3 - Mid & Low Volume - Exact & Phrase - UND,"=""412851408598744""",Generic - 3x3 - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,86707,564,0.6505%,6763.23,103,43377.23,117,65.66243,0.1188%,6.41369,68,31361.08,68,99.45926,0.0784%,4.63700,35,12016.15,49,,,,,,,,,
INR,"May 31, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""371587655476259""",Magnetic - 2x2 - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,152274827442004,BA - Competition - D Eternal,"=""327219448958152""",SP-PT - Comp - Hawkister - High Volume - Exact,"=""521889920077913""",PT - Hawkister No.5,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,17669,260,1.4715%,4435.96,26,11883.84,26,170.61385,0.1472%,2.67898,21,10453.36,21,211.23619,0.1189%,2.35651,5,1430.48,5,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""285784532724588""",SP-KT - Generic - Open - Cube - Mid & Low Volume - Exact & Phrase,"=""503467855821823""",Generic - Open Searches - Mid & Low Volume,B0BYVHGR5H,"Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460553,AMAZON_IN,26210,125,0.4769%,1108.74,16,7000.97,16,69.29625,0.0610%,6.31435,13,6223.83,13,85.28769,0.0496%,5.61343,3,777.14,3,,,,,,,,,
