Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""285784532724588""",SP-KT - Generic - Open - Cube - Mid & Low Volume - Exact & Phrase,"=""479419335051851""",Phrase - Generic - Open Searches - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,15934,437,2.7426%,2826.31,47,21448.63,49,60.13426,0.2950%,7.58892,33,15407.71,34,85.64576,0.2071%,5.45153,14,6040.92,15,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""334559235709808""",SP-KT - Generic - 3x3 - Mid & Low Volume - Exact & Phrase - UND,"=""412851408598744""",Generic - 3x3 - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,50646,1545,3.0506%,10460.22,229,89487.82,233,45.67782,0.4522%,8.55506,157,68408.99,160,66.62561,0.3100%,6.53992,72,21078.83,73,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""512597066162542""",SP-KT - Magnetic - 3x3 - Mid & Low Volume - Exact & Phrase - DO,"=""357712340082511""",Magnetic - 3x3 - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,20734,931,4.4902%,4643.41,130,55275.49,133,35.71854,0.6270%,11.90407,113,50888.85,116,41.09212,0.5450%,10.95937,17,4386.64,17,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""298700263606024""",Branded,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,3108,161,5.1802%,518.76,33,12639.09,34,15.72000,1.0618%,24.36404,22,9865.77,23,23.58000,0.7079%,19.01799,11,2773.32,11,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""479460967599506""",Branded - 3x3,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,7770,144,1.8533%,624.42,15,5585.73,16,41.62800,0.1931%,8.94547,10,4649.55,11,62.44200,0.1287%,7.44619,5,936.18,5,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,63272072822448,Old - Speed Cube Campaigns All,"=""495291247543690""",BA_SP_KT_Speed cube 3x3_Generic_Phrase_09/23,"=""533767985616784""",Speed cube 3x3,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,4226,352,8.3294%,1973.53,59,22707.69,62,33.44966,1.3961%,11.50613,52,21572.49,54,37.95250,1.2305%,10.93092,7,1135.20,8,,,,,,,,,
INR,"Apr 02, 2026 - Apr 02, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""327982142730826""",SBV-KT - ROS - Generic - Cube - Exact - High & Mid Vol,"=""533424704100385""",High Vol,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,,AMAZON_IN,0,0,,0.00,0,0.00,0,,,,0,0.00,0,,,,0,0.00,0,0,0.00,0,,,,0,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""484046863276712""",SP-KT - Generic - Open - 'Rubik's Cube' - SKAG - High Volume - Exact,"=""514344038519157""",Generic - Open Searches - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,47801,1349,2.8221%,9976.49,179,71799.19,201,55.73458,0.3745%,7.19684,109,54714.66,128,91.52743,0.2280%,5.48436,70,17084.53,73,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,153505421940411,BA - Competition - Moyu,"=""508041836775444""",SP-KT - Comp - Moyu - Generic - High Volume - Exact,"=""314697139428353""",Moyu - Generic - High Volume,B0DJQWJFSX,Cubelelo Drift 3M Plus v2 3x3 (Magnetic) (New Upgraded Version) | Based on MoYu RS3M v5 | Dual-Adjustment System | Speedcube for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle,B0DP31B4Y4,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030651,AMAZON_IN,12426,59,0.4748%,274.53,7,4659.97,7,39.21857,0.0563%,16.97436,7,4659.97,7,39.21857,0.0563%,16.97436,0,0.00,0,,,,,,,,,
INR,"Apr 11, 2026 - Apr 11, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""433317578586761""",SP-KT - Branded - Cubelelo - High Volume - Exact,"=""374742854439176""",Branded 3x3 - SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 03, 2026 - Apr 17, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""515672683970502""",Magic - Mid & Low Volume - Exact & Phrase,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,93,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""353368777045800""",SP-KT - Generic - 3x3 - 'Rubik's Cube 3x3 Speed Cube' - SKAG - High Volume - Exact - UND,"=""333014230375447""",Generic - 3x3 - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,58596,1407,2.4012%,8899.74,203,74442.04,207,43.84108,0.3464%,8.36452,133,59951.76,135,66.91534,0.2270%,6.73635,70,14490.28,72,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""334559235709808""",SP-KT - Generic - 3x3 - Mid & Low Volume - Exact & Phrase - UND,"=""363319492631962""",Phrase - Generic - 3x3 - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,36855,901,2.4447%,5663.01,123,50265.02,126,46.04073,0.3337%,8.87603,101,43572.70,102,56.06941,0.2740%,7.69427,22,6692.32,24,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""401436515512721""",SP-KT - Magnetic - 'Rubix Cube 3x3 Magnetic' - SKAG - High Volume - Exact,"=""342743977581960""",Generic - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,25537,594,2.3260%,3440.23,71,26314.37,74,48.45394,0.2780%,7.64902,46,20814.44,48,74.78761,0.1801%,6.05031,25,5499.93,26,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,152274827442004,BA - Competition - D Eternal,"=""327219448958152""",SP-PT - Comp - Hawkister - High Volume - Exact,"=""521889920077913""",PT - Hawkister No.5,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,16825,1307,7.7682%,7058.43,151,64980.33,171,46.74457,0.8975%,9.20606,129,56000.39,133,54.71651,0.7667%,7.93383,22,8979.94,38,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""526301691836211""",Branded - 3x3 - Phrase,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,19732,617,3.1269%,1919.40,113,49571.68,117,16.98584,0.5727%,25.82665,102,45958.36,105,18.81765,0.5169%,23.94413,11,3613.32,12,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""475526629790872""",Phrase - Magnetic - Open - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,29728,929,3.1250%,6493.74,109,47988.79,112,59.57560,0.3667%,7.39001,100,46159.29,102,64.93740,0.3364%,7.10828,9,1829.50,10,,,,,,,,,
INR,"Apr 01, 2026 - Apr 29, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,207487404658099,BA - Competition - Qiyi,"=""302880384926419""",SP-KT - Comp - Qiyi - Generic - Mid & Low Volume - Exact & Phrase,"=""346372267338017""",Qiyi - Tornado - Mid & Low Volume,B0DJQWJFSX,Cubelelo Drift 3M Plus v2 3x3 (Magnetic) (New Upgraded Version) | Based on MoYu RS3M v5 | Dual-Adjustment System | Speedcube for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle,B0DP31B4Y4,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030651,AMAZON_IN,441,1,0.2268%,1.89,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""408832603271930""",BA_SP_KT_Brand Drift (3x3)_Phrase_09/23,"=""462288077097605""",Brand Drift (3x3),B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,1414,63,4.4554%,221.11,14,5290.49,14,15.79357,0.9901%,23.92696,11,4505.74,11,20.10091,0.7779%,20.37782,3,784.75,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""440555788438461""",SP-KT - Generic - Drift 3M v3 3X3 - High Vol - Exact,"=""506251473997246""",Drift 3M v3 3X3,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,6969,493,7.0742%,2289.19,85,37603.10,87,26.93165,1.2197%,16.42638,78,34133.60,80,29.34859,1.1192%,14.91078,7,3469.50,7,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""433317578586761""",SP-KT - Branded - Cubelelo - High Volume - Exact,"=""332121459254132""",Branded - SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,11871,247,2.0807%,1765.29,28,11411.45,29,63.04607,0.2359%,6.46435,18,7876.23,19,98.07167,0.1516%,4.46172,10,3535.22,10,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""442384136510181""","SP-KT - Generic - 3x3 - 'Cube, Cube Puzzle, Cube 33, Rubik's Cube 3x3',rubik's cube 3x3 speed cube - High Volume - Exact","=""368381636014986""",Generic - 3x3 - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,4850,40,0.8247%,280.03,8,3062.87,8,35.00375,0.1649%,10.93765,6,2417.16,6,46.67167,0.1237%,8.63179,2,645.71,2,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""490754366018145""",SP-KT - Gen Copy - 3M (V3) - Exact,"=""305829632229148""",3M (V3),B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,63618,1585,2.4914%,12999.13,166,61861.11,171,78.30801,0.2609%,4.75887,105,44896.51,108,123.80124,0.1650%,3.45381,61,16964.60,63,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,44034571834589,BA - SD Campaigns,"=""403022595429362""",BA_SD_Category Targeting_VR_All Products_5/24,"=""483093739067840""",VR,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,694945,2082,0.2996%,15528.40,89,34998.16,89,174.47640,0.0128%,2.25382,42,17066.80,42,369.72381,0.0060%,1.09907,47,17931.36,47,49,19280.05,49,316.90612,0.0071%,1.24160,4580,3.39048,0.6590%
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""432237711542454""",Phrase - Infinity - Mid & Low Volume,B0CW1R5ZBW,Cubelelo Drift Infinity Cube Combo (Pack of 2 - Blue & Green) | Stress Relief Fidget Toy for Focus & Anxiety Reduction | Portable Pocket-Sized Desk Gadget for All Age,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0214,AMAZON_IN,8521,32,0.3755%,224.90,9,2765.72,9,24.98889,0.1056%,12.29755,9,2765.72,9,24.98889,0.1056%,12.29755,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 01, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""343328245514155""",BA - SP PT - Cube Timer - Brand - ST,"=""544745524853066""",Cube timer_ST,B0CNKHXNX4,Cubelelo QiYi Smart Timer (Bluetooth) | Easy Quick to Set-up English User Manual Included,-1,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,1380042,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 30, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0C55KWQPH,Cubelelo Twist Pyraminx M (Magnetic) | Stickerless Pyramid Triangle High Speed Puzzle for Kids and Adults | Magic Speedy Brainstorming Stressbuster Multicolor Cube,B0CFFC4DMP,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B0C55KWQPH,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""321431385380150""",Pyramid - High Volume,B0C55KWQPH,Cubelelo Twist Pyraminx M (Magnetic) | Stickerless Pyramid Triangle High Speed Puzzle for Kids and Adults | Magic Speedy Brainstorming Stressbuster Multicolor Cube,B0CFFC4DMP,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B0C55KWQPH,AMAZON_IN,11,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""355780307112522""",Snake - Mid & Low Volume - Exact & Phrase,B0CS6HR1L1,Cubelelo Magic Snake Rainbow Puzzle Cube (36 Wedges) | Twist and Turn Shape Creation Fun Game for Kids Boys Girls and Adults | Multicolor Brain Teaser Stress Buster Toy | for Ages 3 Years and Above,B0CT8VHGGD,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1310037,AMAZON_IN,1232,10,0.8117%,45.07,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""455806518818545""",Metallic - Mid & Low Volume - Exact & Phrase,B0DRVRHR6G,"Cubelelo Drift 3x3 Mirror Blue (Magnetic) (Tiled) Speedcube | Premium New Version Shape-Shifting Puzzle with Stunning Looks, Buttery Smooth Turns & Durability | Ideal for Kids Boys Girls Ages 6 & up",B0DWMW5ZNX,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1120600,AMAZON_IN,425,2,0.4706%,6.45,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""379248418920246""",Phrase - Generic - 7x7 - Mid & Low Volume,B09WHYHTCR,Cubelelo Drift 7M 7x7 Magnetic Speedcube Magic Puzzle for Kids & Adults Speedy Stress Buster Brainstorming Cube,B0CXYBB1D2,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1070600,AMAZON_IN,3135,114,3.6364%,986.87,16,19992.41,16,61.67938,0.5104%,20.25840,13,19179.08,13,75.91308,0.4147%,19.43425,3,813.33,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""411040078648211""",Generic - 7x7 - Mid & Low Volume,B09WHYHTCR,Cubelelo Drift 7M 7x7 Magnetic Speedcube Magic Puzzle for Kids & Adults Speedy Stress Buster Brainstorming Cube,B0CXYBB1D2,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1070600,AMAZON_IN,1737,100,5.7571%,1067.56,5,7709.54,5,213.51200,0.2879%,7.22165,4,7186.68,4,266.89000,0.2303%,6.73188,1,522.86,1,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""536652533995914""",Phrase - Generic - 6x6 - Mid & Low Volume,B09WHY3DPP,Cubelelo Drift 6M 6x6 (Magnetic) Stickerless Speedcube Magic Puzzle Toy for Kids & Adults Speedy Stress Buster Brainstorming Cube,B0CWH6ML97,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1060600,AMAZON_IN,3716,58,1.5608%,587.78,3,4235.23,3,195.92667,0.0807%,7.20547,3,4235.23,3,195.92667,0.0807%,7.20547,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""295921960947507""",Generic - 6x6 - Mid & Low Volume,B09WHY3DPP,Cubelelo Drift 6M 6x6 (Magnetic) Stickerless Speedcube Magic Puzzle Toy for Kids & Adults Speedy Stress Buster Brainstorming Cube,B0CWH6ML97,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1060600,AMAZON_IN,6802,51,0.7498%,408.62,2,2283.81,2,204.31000,0.0294%,5.58908,1,1760.95,1,408.62000,0.0147%,4.30951,1,522.86,1,,,,,,,,,
