Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""287167733706633""",SP-KT - Comp - GAN - Generic - High Volume - Exact,"=""497061644898658""",Gan - Generic - High Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,785,6,0.7643%,37.58,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""548052105782309""",SP-KT - Comp - GAN - 3x3 - High Volume - Exact,"=""489910891681991""",Gan - 3x3 - High Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,165,19,11.5152%,62.46,1,2475.24,1,62.46000,0.6061%,39.62920,1,2475.24,1,62.46000,0.6061%,39.62920,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""303138629347007""",SP-KT - Comp - GAN - Generic - Mid & Low Volume - Exact & Phrase,"=""439855833331529""",Gan - Generic - Mid & Low Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,6842,223,3.2593%,1128.73,5,12376.20,5,225.74600,0.0731%,10.96471,5,12376.20,5,225.74600,0.0731%,10.96471,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""72913969349326""",SP - KT - GAN - Generic - High Volume - Exact - UND,"=""221819563115596""",GAN - High Volume - Exact,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,71198,1064,1.4944%,6047.98,29,47124.78,29,208.55103,0.0407%,7.79182,15,37128.60,15,403.19867,0.0211%,6.13901,14,9996.18,14,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""251982080013737""",SP-KT - GAN - Comp - Mid & Low Volume - Exact & Phrase - UND,"=""224709414529360""",GAN - 3x3 Magnetic - Exact & Phrase,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,2724,70,2.5698%,440.18,5,10566.67,5,88.03600,0.1836%,24.00534,4,9900.96,4,110.04500,0.1468%,22.49298,1,665.71,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""251982080013737""",SP-KT - GAN - Comp - Mid & Low Volume - Exact & Phrase - UND,"=""95314050722662""",GAN - Model Specific - Exact & Phrase,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,1250,11,0.8800%,56.47,1,2475.24,1,56.47000,0.0800%,43.83283,1,2475.24,1,56.47000,0.0800%,43.83283,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""404568450484859""",Gan - 3x3 - Mid & Low Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,2912,118,4.0522%,415.79,3,7425.72,3,138.59667,0.1030%,17.85930,3,7425.72,3,138.59667,0.1030%,17.85930,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""128958768411602""",SP - PT - Tangram - Smart Toys - Comp - Exact,"=""486903524661025""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,26316,321,1.2198%,3011.09,24,11348.57,34,125.46208,0.0912%,3.76892,19,7600.00,20,158.47842,0.0722%,2.52400,5,3748.57,14,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""220146118616523""",SP-KT - Generic - Tangram - Mid Volume - Exact,"=""458607784148815""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,2965,42,1.4165%,380.07,6,2280.00,6,63.34500,0.2024%,5.99890,6,2280.00,6,63.34500,0.2024%,5.99890,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""215668526840756""",BA - SBV - KT - Tangram - Generic - Mid Volume - Exact,"=""288789520683773""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,,AMAZON_IN,14380,216,1.5021%,5512.63,23,8946.66,27,239.67957,0.1599%,1.62294,19,6840.00,19,290.13842,0.1321%,1.24079,4,2106.66,8,17,6980.95,20,324.27235,0.1182%,1.26636,409,13.47831,2.8442%
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""46982620548775""",SP - PT - Tangram - NB - Comp - Pelikas - Exact - DO,"=""232387008761635""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,63972,835,1.3053%,8813.43,63,23407.62,64,139.89571,0.0985%,2.65590,60,22420.00,61,146.89050,0.0938%,2.54385,3,987.62,3,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""100730157368715""",SP - CT - Tangram - Above 299,"=""424564038631858""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,14296,97,0.6785%,571.45,4,1520.00,4,142.86250,0.0280%,2.65990,4,1520.00,4,142.86250,0.0280%,2.65990,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""267514182869007""",BA - SP - KT - Tangram - Generic - High Volume - Exact  - DO,"=""309242541458635""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,60470,230,0.3804%,2383.68,6,2660.00,7,397.28000,0.0099%,1.11592,6,2660.00,7,397.28000,0.0099%,1.11592,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""95341474842930""",SP - KT - Tangram - Generic - Gifting Terms - Exact - DO,"=""529099855431728""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,19123,311,1.6263%,3656.10,12,4435.24,12,304.67500,0.0628%,1.21311,11,4179.05,11,332.37273,0.0575%,1.14304,1,256.19,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""210527515847871""",SP-KT - Tangram - Generic - Return Gift Queries - Exact,"=""333579196683513""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,20282,71,0.3501%,726.72,4,3172.38,9,181.68000,0.0197%,4.36534,4,3172.38,9,181.68000,0.0197%,4.36534,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""154539465665101""",BA - SBV - KT - Tangram - Generic - More than 1L Searches - Exact,"=""399878860861298""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,,AMAZON_IN,86127,580,0.6734%,9733.91,40,15579.05,42,243.34775,0.0464%,1.60049,40,15579.05,42,243.34775,0.0464%,1.60049,0,0.00,0,37,14819.05,39,263.07865,0.0430%,1.52242,909,10.70837,1.0554%
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""73064977804193""",SP-PT - Comp - Tangram - Exact,"=""413890454935397""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,15328,177,1.1547%,1849.79,14,5320.00,14,132.12786,0.0913%,2.87600,14,5320.00,14,132.12786,0.0913%,2.87600,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""88215368194317""",SP - PT - Tangram - Smartivity - Comp - Exact,"=""456893587540895""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,6197,90,1.4523%,671.68,3,1900.00,5,223.89333,0.0484%,2.82873,3,1900.00,5,223.89333,0.0484%,2.82873,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""282227071854307""",Smart - Mid & Low Volume - Exact & Phrase,B01MAW6TLK,Cubelelo QiYi Smart Cube Stickerless (Speed Version) | High-Performance Bluetooth Speed Cube | Real-Time Stats & Tracking | Adjustable Tension & Magnets | Ideal for All Ages,-1,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,QiYi3*3*3_02,AMAZON_IN,123,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""339988610395848""",SP-CT - Number Sliding Puzzle - Above 199,"=""338743838952743""",Number sliding puzzle,B09HH8CC7Y,"Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630210,AMAZON_IN,120741,792,0.6559%,5334.46,84,23807.58,91,63.50548,0.0696%,4.46298,81,22600.92,88,65.85753,0.0671%,4.23678,3,1206.66,3,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""546073666494466""",SP-PT - Number Sliding Puzzle - Comp - Smartivity - Exact,"=""310159045422411""",NSP x Smartivity,B09HH8CC7Y,"Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630210,AMAZON_IN,8681,91,1.0483%,755.83,8,3037.14,11,94.47875,0.0922%,4.01829,7,2561.90,10,107.97571,0.0806%,3.38952,1,475.24,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""376769954561814""",SP-KT - Number Sliding Puzzle - Generic - Return Gift Queries - Exact,"=""550190471621080""",Number Sliding Puzzle,B09HH8CC7Y,"Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630210,AMAZON_IN,118381,325,0.2745%,2182.92,8,2049.52,8,272.86500,0.0068%,0.93889,8,2049.52,8,272.86500,0.0068%,0.93889,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""437530893523061""",SP-PT - Number Sliding Puzzle - Comp - Low & High ASP - Mid Volume - Exact,"=""507712490856714""",Ad Group - 7/5/2025 12:20:58.231,B09HH8CC7Y,"Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630210,AMAZON_IN,7301,119,1.6299%,634.99,25,6167.62,25,25.39960,0.3424%,9.71294,24,5892.38,24,26.45792,0.3287%,9.27949,1,275.24,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""115902188639558""",BA - SP - PT - Number Sliding Puzzle - NB - Comp - Wembley - Exact - DO,"=""39057736920057""",Number Sliding Puzzle,B09HH8CC7Y,"Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630210,AMAZON_IN,12315,326,2.6472%,2909.88,62,20106.64,77,46.93355,0.5035%,6.90978,57,18444.73,72,51.05053,0.4629%,6.33866,5,1661.91,5,,,,,,,,,
INR,"Jun 22, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,14896671318530,BA - Tinker Box,"=""178894007177834""",BA - SP - Auto - Tinker Box - 0-2 Years - DO,"=""524300284583215""",Tinker Box,B0GYF7WY25,"TinkerBox Sensory Play Mat | 0+ Months | Soft Baby Play & Tummy Time Mat for Sensory Development | Supports Motor Skills, Crawling & Early Learning | Safe, Comfortable & Baby-Friendly Design",-1,Tinker Box,,,Toy,TB03004,AMAZON_IN,1737,8,0.4606%,61.64,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Jun 03, 2026 - Jun 08, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""350064977792250""",Timer - Mid & Low Volume - Exact & Phrase,B0BZKZMPXS,"Cubelelo Drift Solving Kit | 3X3 Stickerless Cube, Hurricane Lube, Timer, Pouch & Guide | Perfect Practice Kit For Beginners | Ages 3 And Above",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0131_EAN,AMAZON_IN,2,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""345506724788622""","SP-KT - Mirror, Infinity & Combo - Open - High Volume - Exact","=""341121035831717""",Infinity - High Volume SKAG,B0CNXPFMRV,"Cubelelo Drift Rainbow Ball Puzzle | Compact, Multicolor Sphere (Fidget Toy) | Portable Brain Teaser for Kids & Adults | Stress Relief & Fun On-The-Go Puzzle",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630207,AMAZON_IN,2196,16,0.7286%,18.04,1,275.24,1,18.04000,0.0455%,15.25721,1,275.24,1,18.04000,0.0455%,15.25721,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""402396258219983""",Gear - High Volume SKAG,B08169YZPG,Cubelelo Drift Gear 3x3 Stickerless Cube Speed Cube | Toy for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle 3x3x3 (Multicolor),B0CP2C3BXN,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1140022,AMAZON_IN,8379,244,2.9120%,986.92,41,14980.96,41,24.07122,0.4893%,15.17951,34,13301.91,34,29.02706,0.4058%,13.47821,7,1679.05,7,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,14896671318530,BA - Tinker Box,"=""178894007177834""",BA - SP - Auto - Tinker Box - 0-2 Years - DO,"=""524300284583215""",Tinker Box,B0FQPFZN8L,"TinkerBox Wooden Rattle (Set of 3) | 0+ Months | Montessori Wooden Rattles for Newborns & Babies | Sensory Development Toys for Sound, Grip & Early Motor Skills | Safe & Durable Baby Toys",-1,Tinker Box,,,Baby product,TBB0001,AMAZON_IN,81695,149,0.1824%,1105.69,13,6464.79,13,85.05308,0.0159%,5.84684,13,6464.79,13,85.05308,0.0159%,5.84684,0,0.00,0,,,,,,,,,
INR,"Jun 05, 2026 - Jun 05, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,159890394934310,Old - Core Generic Cube Campaigns All,"=""461439945733289""",BA_SP_KT_5x5 Cube_Generic_Phrase_09/23,"=""521470917336542""",5x5 Cube,B07FJW8LSG,Cubelelo QiYi QiZheng S 5x5 Stickerless Speedcube Puzzle for Kids & Adults Magic Speedy Anti Stress Brainstorming Puzzle Cube (Multicolor),B0CWDC1YJL,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B07FJW8LSG,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,14896671318530,BA - Tinker Box,"=""178894007177834""",BA - SP - Auto - Tinker Box - 0-2 Years - DO,"=""524300284583215""",Tinker Box,B0FQVFPKFD,TinkerBox Object Permanence Box with Drawer | 9+ Months | Montessori Wooden Toy for Babies & Toddlers | Early Learning Puzzle for Hand-Eye Coordination & Cause-and-Effect | Safe & Durable Baby Toy,B0GPKMTZ4X,Tinker Box,1800 Learning & Exploration,1817 Educational Toys,Toy,TB04001,AMAZON_IN,5696,33,0.5794%,201.08,3,2425.71,3,67.02667,0.0527%,12.06341,3,2425.71,3,67.02667,0.0527%,12.06341,0,0.00,0,,,,,,,,,
INR,"Jun 03, 2026 - Jun 06, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""536652533995914""",Phrase - Generic - 6x6 - Mid & Low Volume,B0CVLBBQ2Q,"Cubelelo Drift 6x6 Speed Cube & Lube Combo | Smooth & Fast 6x6 Cube with Precision Lubrication | Ideal for Speedcubers & Puzzle Enthusiasts | for Kids, Adults, Speed cubers | Smooth Durable",B0CWH6ML97,cubelelo,,,Toy,1460538,AMAZON_IN,2,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 05, 2026 - Jun 05, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""295921960947507""",Generic - 6x6 - Mid & Low Volume,B0CVLBBQ2Q,"Cubelelo Drift 6x6 Speed Cube & Lube Combo | Smooth & Fast 6x6 Cube with Precision Lubrication | Ideal for Speedcubers & Puzzle Enthusiasts | for Kids, Adults, Speed cubers | Smooth Durable",B0CWH6ML97,cubelelo,,,Toy,1460538,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,14896671318530,BA - Tinker Box,"=""178894007177834""",BA - SP - Auto - Tinker Box - 0-2 Years - DO,"=""524300284583215""",Tinker Box,B0FQWQB78R,Tinker Box Ring Slide Game | 12+ Months | Montessori Wooden Puzzle Toy for Toddlers & Kids | Fun Learning Game for Hand-Eye Coordination & Logical Thinking | Safe & Durable,B0GPKMTZ4X,Tinker Box,2000 Building Sets,2001 Building Sets (3 years old and more),Toy,TB06002,AMAZON_IN,13645,76,0.5570%,388.42,1,380.00,1,388.42000,0.0073%,0.97832,1,380.00,1,388.42000,0.0073%,0.97832,0,0.00,0,,,,,,,,,
